,contract,direction,order,symbol
300,"Stock(symbol='FOXA', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=308, clientId=10, permId=666916103, action='SELL', account='DU2280941')",FOXA
301,"Stock(symbol='FRC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=309, clientId=10, permId=666915975, action='BUY', account='DU2280941')",FRC
302,"Stock(symbol='FRT', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=310, clientId=10, permId=666915976, action='BUY', account='DU2280941')",FRT
303,"Stock(symbol='FTI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=311, clientId=10, permId=666915977, action='BUY', account='DU2280941')",FTI
304,"Stock(symbol='FTNT', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=312, clientId=10, permId=666916106, action='BUY', account='DU2280941')",FTNT
305,"Stock(symbol='FTS', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=313, clientId=10, permId=666915978, action='SELL', account='DU2280941')",FTS
306,"Stock(symbol='FWONA', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=314, clientId=10, permId=666916107, action='BUY', account='DU2280941')",FWONA
307,"Stock(symbol='FWONK', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=315, clientId=10, permId=666916108, action='BUY', account='DU2280941')",FWONK
308,"Stock(symbol='G', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=316, clientId=10, permId=666915981, action='BUY', account='DU2280941')",G
309,"Stock(symbol='GD', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=317, clientId=10, permId=666915982, action='SELL', account='DU2280941')",GD
310,"Stock(symbol='GDDY', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=318, clientId=10, permId=666915984, action='SELL', account='DU2280941')",GDDY
311,"Stock(symbol='GDS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=319, clientId=10, permId=666916112, action='SELL', account='DU2280941')",GDS
312,"Stock(symbol='GE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=320, clientId=10, permId=666915985, action='BUY', account='DU2280941')",GE
313,"Stock(symbol='GGB', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=321, clientId=10, permId=666915986, action='SELL', account='DU2280941')",GGB
314,"Stock(symbol='GH', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=322, clientId=10, permId=666916117, action='BUY', account='DU2280941')",GH
315,"Stock(symbol='GILD', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=323, clientId=10, permId=666916115, action='SELL', account='DU2280941')",GILD
316,"Stock(symbol='GIS', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=324, clientId=10, permId=666915989, action='SELL', account='DU2280941')",GIS
317,"Stock(symbol='GL', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=325, clientId=10, permId=666915991, action='SELL', account='DU2280941')",GL
318,"Stock(symbol='GLIBA', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=326, clientId=10, permId=666916120, action='BUY', account='DU2280941')",GLIBA
319,"Stock(symbol='GLPI', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=327, clientId=10, permId=666916122, action='BUY', account='DU2280941')",GLPI
320,"Stock(symbol='GLW', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=328, clientId=10, permId=666915992, action='BUY', account='DU2280941')",GLW
321,"Stock(symbol='GM', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=329, clientId=10, permId=666915993, action='SELL', account='DU2280941')",GM
322,"Stock(symbol='GMAB', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=330, clientId=10, permId=666916125, action='BUY', account='DU2280941')",GMAB
323,"Stock(symbol='GNRC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=331, clientId=10, permId=666915994, action='SELL', account='DU2280941')",GNRC
324,"Stock(symbol='GNTX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=332, clientId=10, permId=666916126, action='SELL', account='DU2280941')",GNTX
325,"Stock(symbol='GOLD', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=333, clientId=10, permId=666915996, action='BUY', account='DU2280941')",GOLD
326,"Stock(symbol='GPC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=334, clientId=10, permId=666915997, action='BUY', account='DU2280941')",GPC
327,"Stock(symbol='GPS', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=335, clientId=10, permId=666915998, action='SELL', account='DU2280941')",GPS
328,"Stock(symbol='GRFS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=336, clientId=10, permId=666916135, action='SELL', account='DU2280941')",GRFS
329,"Stock(symbol='GRMN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=337, clientId=10, permId=666916137, action='BUY', account='DU2280941')",GRMN
330,"Stock(symbol='GS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=338, clientId=10, permId=666916000, action='BUY', account='DU2280941')",GS
331,"Stock(symbol='GSK', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=339, clientId=10, permId=666916001, action='BUY', account='DU2280941')",GSK
332,"Stock(symbol='GSX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=340, clientId=10, permId=666916002, action='BUY', account='DU2280941')",GSX
333,"Stock(symbol='GWRE', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=341, clientId=10, permId=666916003, action='SELL', account='DU2280941')",GWRE
334,"Stock(symbol='H', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=342, clientId=10, permId=666916004, action='BUY', account='DU2280941')",H
335,"Stock(symbol='HAL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=343, clientId=10, permId=666916006, action='BUY', account='DU2280941')",HAL
336,"Stock(symbol='HAS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=344, clientId=10, permId=666916140, action='BUY', account='DU2280941')",HAS
337,"Stock(symbol='HBAN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=345, clientId=10, permId=666916143, action='SELL', account='DU2280941')",HBAN
338,"Stock(symbol='HCA', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=346, clientId=10, permId=666916007, action='SELL', account='DU2280941')",HCA
339,"Stock(symbol='HD', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=347, clientId=10, permId=666916008, action='SELL', account='DU2280941')",HD
340,"Stock(symbol='HDB', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=348, clientId=10, permId=666916009, action='SELL', account='DU2280941')",HDB
341,"Stock(symbol='HDS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=349, clientId=10, permId=666916144, action='SELL', account='DU2280941')",HDS
342,"Stock(symbol='HEI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=350, clientId=10, permId=666916012, action='BUY', account='DU2280941')",HEI
343,"Stock(symbol='HES', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=351, clientId=10, permId=666916013, action='SELL', account='DU2280941')",HES
344,"Stock(symbol='HFC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=352, clientId=10, permId=666916014, action='SELL', account='DU2280941')",HFC
345,"Stock(symbol='HIG', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=353, clientId=10, permId=666916015, action='SELL', account='DU2280941')",HIG
346,"Stock(symbol='HII', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=354, clientId=10, permId=666916016, action='BUY', account='DU2280941')",HII
347,"Stock(symbol='HLT', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=355, clientId=10, permId=666916017, action='SELL', account='DU2280941')",HLT
348,"Stock(symbol='HNP', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=356, clientId=10, permId=666916019, action='SELL', account='DU2280941')",HNP
349,"Stock(symbol='HOLX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=357, clientId=10, permId=666916152, action='SELL', account='DU2280941')",HOLX
350,"Stock(symbol='HPE', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=358, clientId=10, permId=666916023, action='SELL', account='DU2280941')",HPE
351,"Stock(symbol='HPQ', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=359, clientId=10, permId=666916024, action='BUY', account='DU2280941')",HPQ
352,"Stock(symbol='HRC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=360, clientId=10, permId=666916025, action='BUY', account='DU2280941')",HRC
353,"Stock(symbol='HRL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=361, clientId=10, permId=666916026, action='BUY', account='DU2280941')",HRL
354,"Stock(symbol='HSBC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=362, clientId=10, permId=666916027, action='BUY', account='DU2280941')",HSBC
355,"Stock(symbol='HSIC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=363, clientId=10, permId=666916157, action='BUY', account='DU2280941')",HSIC
356,"Stock(symbol='HST', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=364, clientId=10, permId=666916028, action='SELL', account='DU2280941')",HST
357,"Stock(symbol='HTA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=365, clientId=10, permId=666916029, action='BUY', account='DU2280941')",HTA
358,"Stock(symbol='HTHT', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=366, clientId=10, permId=666916159, action='SELL', account='DU2280941')",HTHT
359,"Stock(symbol='HUBB', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=367, clientId=10, permId=666916030, action='SELL', account='DU2280941')",HUBB
360,"Stock(symbol='HUBS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=368, clientId=10, permId=666916031, action='BUY', account='DU2280941')",HUBS
361,"Stock(symbol='HUM', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=369, clientId=10, permId=666916032, action='BUY', account='DU2280941')",HUM
362,"Stock(symbol='HXL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=370, clientId=10, permId=666916033, action='BUY', account='DU2280941')",HXL
363,"Stock(symbol='HZNP', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=371, clientId=10, permId=666916173, action='BUY', account='DU2280941')",HZNP
364,"Stock(symbol='IAA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=372, clientId=10, permId=666916037, action='BUY', account='DU2280941')",IAA
365,"Stock(symbol='IAC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=373, clientId=10, permId=666916176, action='SELL', account='DU2280941')",IAC
366,"Stock(symbol='IBKR', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=374, clientId=10, permId=666916177, action='BUY', account='DU2280941')",IBKR
367,"Stock(symbol='IBM', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=375, clientId=10, permId=666916038, action='SELL', account='DU2280941')",IBM
368,"Stock(symbol='IBN', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=376, clientId=10, permId=666916039, action='SELL', account='DU2280941')",IBN
369,"Stock(symbol='ICE', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=377, clientId=10, permId=666916041, action='SELL', account='DU2280941')",ICE
370,"Stock(symbol='ICLR', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=378, clientId=10, permId=666916179, action='SELL', account='DU2280941')",ICLR
371,"Stock(symbol='IDXX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=379, clientId=10, permId=666916180, action='BUY', account='DU2280941')",IDXX
372,"Stock(symbol='IEX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=380, clientId=10, permId=666916042, action='BUY', account='DU2280941')",IEX
373,"Stock(symbol='IFF', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=381, clientId=10, permId=666916181, action='BUY', account='DU2280941')",IFF
374,"Stock(symbol='IHG', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=382, clientId=10, permId=666916043, action='SELL', account='DU2280941')",IHG
375,"Stock(symbol='IMO', exchange='SMART', primaryExchange='AMEX', currency='USD')",SELL,"MarketOrder(orderId=383, clientId=10, permId=666916044, action='SELL', account='DU2280941')",IMO
376,"Stock(symbol='INCY', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=384, clientId=10, permId=666916182, action='SELL', account='DU2280941')",INCY
377,"Stock(symbol='INFO', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=385, clientId=10, permId=666916045, action='BUY', account='DU2280941')",INFO
378,"Stock(symbol='INFY', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=386, clientId=10, permId=666916046, action='SELL', account='DU2280941')",INFY
379,"Stock(symbol='ING', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=387, clientId=10, permId=666916047, action='BUY', account='DU2280941')",ING
380,"Stock(symbol='INGR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=388, clientId=10, permId=666916048, action='BUY', account='DU2280941')",INGR
381,"Stock(symbol='INTC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=389, clientId=10, permId=666916189, action='SELL', account='DU2280941')",INTC
382,"Stock(symbol='INTU', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=390, clientId=10, permId=666916192, action='BUY', account='DU2280941')",INTU
383,"Stock(symbol='INVH', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=391, clientId=10, permId=666916049, action='SELL', account='DU2280941')",INVH
384,"Stock(symbol='IONS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=392, clientId=10, permId=666916193, action='BUY', account='DU2280941')",IONS
385,"Stock(symbol='IP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=393, clientId=10, permId=666916051, action='BUY', account='DU2280941')",IP
386,"Stock(symbol='IPG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=394, clientId=10, permId=666916052, action='BUY', account='DU2280941')",IPG
387,"Stock(symbol='IPGP', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=395, clientId=10, permId=666916197, action='SELL', account='DU2280941')",IPGP
388,"Stock(symbol='IQ', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=396, clientId=10, permId=666916199, action='BUY', account='DU2280941')",IQ
389,"Stock(symbol='IQV', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=397, clientId=10, permId=666916054, action='BUY', account='DU2280941')",IQV
390,"Stock(symbol='IR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=398, clientId=10, permId=666916055, action='BUY', account='DU2280941')",IR
391,"Stock(symbol='ITUB', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=399, clientId=10, permId=666916057, action='SELL', account='DU2280941')",ITUB
392,"Stock(symbol='ITW', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=400, clientId=10, permId=666916058, action='SELL', account='DU2280941')",ITW
393,"Stock(symbol='IVV', exchange='SMART', primaryExchange='ARCA', currency='USD')",SELL,"MarketOrder(orderId=401, clientId=10, permId=666916059, action='SELL', account='DU2280941')",IVV
394,"Stock(symbol='IVZ', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=402, clientId=10, permId=666916060, action='BUY', account='DU2280941')",IVZ
395,"Stock(symbol='J', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=403, clientId=10, permId=666916061, action='BUY', account='DU2280941')",J
396,"Stock(symbol='JAZZ', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=404, clientId=10, permId=666916212, action='BUY', account='DU2280941')",JAZZ
397,"Stock(symbol='JBHT', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=405, clientId=10, permId=666916214, action='BUY', account='DU2280941')",JBHT
398,"Stock(symbol='JCI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=406, clientId=10, permId=666916062, action='BUY', account='DU2280941')",JCI
399,"Stock(symbol='JD', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=407, clientId=10, permId=666916215, action='SELL', account='DU2280941')",JD
400,"Stock(symbol='JEF', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=408, clientId=10, permId=666916063, action='SELL', account='DU2280941')",JEF
401,"Stock(symbol='JHX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=409, clientId=10, permId=666916064, action='BUY', account='DU2280941')",JHX
402,"Stock(symbol='JKHY', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=410, clientId=10, permId=666916216, action='SELL', account='DU2280941')",JKHY
403,"Stock(symbol='JLL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=411, clientId=10, permId=666916065, action='BUY', account='DU2280941')",JLL
404,"Stock(symbol='JNPR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=412, clientId=10, permId=666916066, action='BUY', account='DU2280941')",JNPR
405,"Stock(symbol='K', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=413, clientId=10, permId=666916067, action='SELL', account='DU2280941')",K
406,"Stock(symbol='KB', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=414, clientId=10, permId=666916068, action='SELL', account='DU2280941')",KB
